"p","s_count","o_count","t","card","inverseCard"
"http://dbpedia.org/property/giniChange",36,7,36,1,5
"http://dbpedia.org/property/gk",182,199,235,1,1
"http://dbpedia.org/property/glaMember",32,17,32,1,1
"http://dbpedia.org/property/grades",19394,1861,20716,1,11
"http://dbpedia.org/property/grass",12,9,14,1,1
"http://dbpedia.org/property/hardpoints",146,48,147,1,3
"http://dbpedia.org/property/header",3874,5401,7698,1,1
"http://dbpedia.org/property/headquarters",34338,18033,52501,1,2
"http://dbpedia.org/property/heteronyms",1,1,1,1,1
"http://dbpedia.org/property/hgncid",882,1364,1414,1,1
"http://dbpedia.org/property/higher",1506,1318,2086,1,1
"http://dbpedia.org/property/highestEnd",41,30,41,1,1
"http://dbpedia.org/property/deltaName",1,1,1,1,1
"http://dbpedia.org/property/densityCouncil",1,1,1,1,1
"http://dbpedia.org/property/deny",1,1,1,1,1
"http://dbpedia.org/property/denzel",1,2,2,2,1
"http://dbpedia.org/property/deputySpeaker",1,1,1,1,1
"http://dbpedia.org/property/deputyViceChancellor(academicsAndStudents'Affairs",1,1,1,1,1
"http://dbpedia.org/property/deputyminister4Name",1,1,1,1,1
"http://dbpedia.org/property/deputyprimeminister",1,1,1,1,1
"http://dbpedia.org/property/descrDe",10,185,191,19,1
"http://dbpedia.org/property/descrNl",236,3293,3550,15,1
"http://dbpedia.org/property/designWinner",6,6,6,1,1
"http://dbpedia.org/property/designatedOther3Color",1,1,1,1,1
"http://dbpedia.org/property/designatedOther3Link",1,1,1,1,1
"http://dbpedia.org/property/designation7Number",1,1,1,1,1
"http://dbpedia.org/property/develPlatform",1,1,1,1,1
"http://dbpedia.org/property/diagramImage",1,1,1,1,1
"http://dbpedia.org/property/diagramSize",1,1,1,1,1
"http://dbpedia.org/property/dialogs",1,1,1,1,1
"http://dbpedia.org/property/dies",1,1,1,1,1
"http://dbpedia.org/property/dimx",1,1,1,1,1
"http://dbpedia.org/property/dinner",1,20,20,20,1
"http://dbpedia.org/property/dir.OfOps",1,1,1,1,1
"http://dbpedia.org/property/director/dean",1,1,1,1,1
"http://dbpedia.org/property/directorOfAthleticDevelopment",1,1,1,1,1
"http://dbpedia.org/property/directorOfCurriculum&Instruction",1,1,1,1,1
"http://dbpedia.org/property/directorOfInternationalDepartment",1,1,1,1,1
"http://dbpedia.org/property/directorOfSpecialProgramsAndServices",1,1,1,1,1
"http://dbpedia.org/property/directorsOfPhotography",1,1,1,1,1
"http://dbpedia.org/property/directorsTitle",1,1,1,1,1
"http://dbpedia.org/property/displayArents",1,1,1,1,1
"http://dbpedia.org/property/displayRanks",1,1,1,1,1
"http://dbpedia.org/property/dissertation",2,2,2,1,1
"http://dbpedia.org/property/dissipation",2,49,49,24,1
"http://dbpedia.org/property/distanceLy",3,2,3,1,1
"http://dbpedia.org/property/districtSpecial",1,16,16,16,1
"http://dbpedia.org/property/divisionIiNorthernDivisionChampions",1,1,1,1,1
"http://dbpedia.org/property/documentNumber",1,1,1,1,1
"http://dbpedia.org/property/domesticcup4Winners",17,13,18,1,1
"http://dbpedia.org/property/doublers",3,2,3,1,1
"http://dbpedia.org/property/drMckennaCup",1,1,1,1,1
"http://dbpedia.org/property/dramaturgists",1,2,2,2,1
"http://dbpedia.org/property/draught",1,1,1,1,1
"http://dbpedia.org/property/driversChampion",1,1,1,1,1
"http://dbpedia.org/property/dvbServ",1,1,1,1,1
"http://dbpedia.org/property/dvdavailability",1,1,1,1,1
"http://dbpedia.org/property/dvds/vhs",2,2,2,1,1
"http://dbpedia.org/property/eaglesOffensiveMvp",1,1,1,1,1
"http://dbpedia.org/property/earlyKingOf",1,1,1,1,1
"http://dbpedia.org/property/eastChampionCoach",18,10,18,1,1
"http://dbpedia.org/property/ecclesiasticalStatus",1,1,1,1,1
"http://dbpedia.org/property/edad",1,1,1,1,1
"http://dbpedia.org/property/editing&Camera",1,1,1,1,1
"http://dbpedia.org/property/editos",1,1,1,1,1
"http://dbpedia.org/property/educationFoundation",1,1,1,1,1
"http://dbpedia.org/property/eerbewyse",1,3,3,3,1
"http://dbpedia.org/property/eissn2label",1,1,1,1,1
"http://dbpedia.org/property/elRastaPutosGenre",1,1,1,1,1
"http://dbpedia.org/property/elementarySchool",1,1,1,1,1
"http://dbpedia.org/property/elevation2Imperial",9,1,9,1,9
"http://dbpedia.org/property/embeddedSoftwareProducts",1,1,1,1,1
"http://dbpedia.org/property/emblen",1,1,1,1,1
"http://dbpedia.org/property/emergencyCareCenters",1,1,1,1,1
"http://dbpedia.org/property/engineCycle",1,1,1,1,1
"http://dbpedia.org/property/entityName",1,1,1,1,1
"http://dbpedia.org/property/episcopalOrdination",1,1,1,1,1
"http://dbpedia.org/property/episodenumbr",1,1,1,1,1
"http://dbpedia.org/property/eptMainEventFinishes",2,2,2,1,1
"http://dbpedia.org/property/era4Stops",1,1,1,1,1
"http://dbpedia.org/property/esi",13,43,70,5,1
"http://dbpedia.org/property/estilo",1,1,1,1,1
"http://dbpedia.org/property/eurog3ds",1,1,1,1,1
"http://dbpedia.org/property/eurogSdc",1,1,1,1,1
"http://dbpedia.org/property/excecutiveDirector",1,1,1,1,1
"http://dbpedia.org/property/exe.producer",2,2,2,1,1
"http://dbpedia.org/property/executiveEditorOnline",1,1,1,1,1
"http://dbpedia.org/property/executiveMba",1,1,1,1,1
"http://dbpedia.org/property/executiveProducer/writer",1,1,1,1,1
"http://dbpedia.org/property/executiveProduer",1,1,1,1,1
"http://dbpedia.org/property/expandableMemory",1,1,1,1,1
"http://dbpedia.org/property/expectedRelease",1,1,1,1,1
"http://dbpedia.org/property/exportedGreenArabica",1,1,1,1,1
"http://dbpedia.org/property/extendTributes",1,1,1,1,1
"http://dbpedia.org/property/externalStorage",1,1,1,1,1
"http://dbpedia.org/property/fabr.Nr.",1,1,1,1,1
"http://dbpedia.org/property/facebook.",2,2,2,1,1
"http://dbpedia.org/property/fairplay",1,1,1,1,1
"http://dbpedia.org/property/falconsSince",1,1,1,1,1
"http://dbpedia.org/property/familyTree",1,5,5,5,1
"http://dbpedia.org/property/adoptivebrothers",1,1,1,1,1
"http://dbpedia.org/property/afflication",1,1,1,1,1
"http://dbpedia.org/property/aggAttendance",4,4,4,1,1
"http://dbpedia.org/property/allWritten",1,1,1,1,1
"http://dbpedia.org/property/ambassador2Region",22,22,22,1,1
"http://dbpedia.org/property/anainspiration",5,5,5,1,1
"http://dbpedia.org/property/animalActivist",1,1,1,1,1
"http://dbpedia.org/property/annualPassengerEarnings",3,3,3,1,1
"http://dbpedia.org/property/anufacturer",1,1,1,1,1
"http://dbpedia.org/property/appRadius",1,1,1,1,1
"http://dbpedia.org/property/architecturE",1,1,1,1,1
"http://dbpedia.org/property/areaPopulationEstimate",1,1,1,1,1
"http://dbpedia.org/property/areaSqft",2,2,2,1,1
"http://dbpedia.org/property/armyEngineers",1,1,1,1,1
"http://dbpedia.org/property/arranging&ConductedBy",1,1,1,1,1
"http://dbpedia.org/property/artStyle",1,1,1,1,1
"http://dbpedia.org/property/articleIndex",1,3,3,3,1
"http://dbpedia.org/property/arxiv",1,5,5,5,1
"http://dbpedia.org/property/asa",1,1,1,1,1
"http://dbpedia.org/property/asianAthlete",2,1,2,1,2
"http://dbpedia.org/property/asianTitles",7,3,7,1,2
"http://dbpedia.org/property/assChampionships",1,1,1,1,1
"http://dbpedia.org/property/assembler",1,1,1,1,1
"http://dbpedia.org/property/assistanCoach",1,1,1,1,1
"http://dbpedia.org/property/assistantArtDirector",1,1,1,1,1
"http://dbpedia.org/property/assistantCamera&Lighting",1,1,1,1,1
"http://dbpedia.org/property/assistantDir",1,1,1,1,1
"http://dbpedia.org/property/assistantPropertySecretary",1,1,1,1,1
"http://dbpedia.org/property/assistantVicePrinciple",1,1,1,1,1
"http://dbpedia.org/property/assistantdean",1,1,1,1,1
"http://dbpedia.org/property/assisting",1,2,2,2,1
"http://dbpedia.org/property/assocHeadCoach",2,2,2,1,1
"http://dbpedia.org/property/associateAlbum",29,18,29,1,1
"http://dbpedia.org/property/associateViceProvost",1,1,1,1,1
"http://dbpedia.org/property/associatedCaves",2,2,2,1,1
"http://dbpedia.org/property/associativePrincipals",1,1,1,1,1
"http://dbpedia.org/property/asst.headmaster",1,1,1,1,1
"http://dbpedia.org/property/asstCamera",1,1,1,1,1
"http://dbpedia.org/property/asstpriests",1,1,1,1,1
"http://dbpedia.org/property/ast2year",351,25,359,1,14
"http://dbpedia.org/property/ateneoBFtball",1,1,1,1,1
"http://dbpedia.org/property/ateneoMChess",1,1,1,1,1
"http://dbpedia.org/property/ateneoMSwim",1,1,1,1,1
"http://dbpedia.org/property/ateneoWBball",1,1,1,1,1
"http://dbpedia.org/property/attedance",2,3,3,1,1
"http://dbpedia.org/property/attemdamce",1,1,1,1,1
"http://dbpedia.org/property/attemdance",1,1,1,1,1
"http://dbpedia.org/property/attendances",2,2,2,1,1
"http://dbpedia.org/property/audiography",4,3,4,1,1
"http://dbpedia.org/property/australianopendoublesjuniorresult",143,10,143,1,14
"http://dbpedia.org/property/authored&nbsp;by",1,1,1,1,1
"http://dbpedia.org/property/authorised",1,1,1,1,1
"http://dbpedia.org/property/authorship",2,2,2,1,1
"http://dbpedia.org/property/autobiography",1,1,1,1,1
"http://dbpedia.org/property/autokat",1,1,1,1,1
"http://dbpedia.org/property/autonomousFrom2013Motto",1,1,1,1,1
"http://dbpedia.org/property/autosize",6,2,6,1,3
"http://dbpedia.org/property/aux2t",9,7,9,1,1
"http://dbpedia.org/property/availableIn",12,12,15,1,1
"http://dbpedia.org/property/avcocup",7,1,7,1,7
"http://dbpedia.org/property/award17n",15,5,15,1,3
"http://dbpedia.org/property/award20n",8,6,8,1,1
"http://dbpedia.org/property/award22w",4,4,4,1,1
"http://dbpedia.org/property/award3Represented",6,6,6,1,1
"http://dbpedia.org/property/award43n",1,1,1,1,1
"http://dbpedia.org/property/award43w",1,1,1,1,1
"http://dbpedia.org/property/award47w",1,1,1,1,1
"http://dbpedia.org/property/awardsAndHonors",3,8,8,2,1
"http://dbpedia.org/property/away21player",5,8,8,1,1
"http://dbpedia.org/property/away21pos",5,3,8,1,2
"http://dbpedia.org/property/awaygoal",5,51,52,10,1
"http://dbpedia.org/property/bFencing",3,6,15,5,2
"http://dbpedia.org/property/bPatternB",2,2,2,1,1
"http://dbpedia.org/property/backgroundGraphic",1,1,1,1,1
"http://dbpedia.org/property/badmintonPosition",1,1,1,1,1
"http://dbpedia.org/property/bafldraftedteam",1,1,1,1,1
"http://dbpedia.org/property/balicp",9,1,9,1,9
"http://dbpedia.org/property/bar20From",2,2,2,1,1
"http://dbpedia.org/property/bar24Right",1,1,1,1,1
"http://dbpedia.org/property/barMember",1,1,1,1,1
"http://dbpedia.org/property/baskMen",1,1,1,1,1
"http://dbpedia.org/property/batTeam2Inns",1,1,1,1,1
"http://dbpedia.org/property/batchSize",1,1,1,1,1
"http://dbpedia.org/property/battles/war",2,2,2,1,1
"http://dbpedia.org/property/beltDia",2,2,2,1,1
"http://dbpedia.org/property/beo",1,1,1,1,1
"http://dbpedia.org/property/bestDefenceTeam",3,3,3,1,1
"http://dbpedia.org/property/bestFilmJury",1,1,1,1,1
"http://dbpedia.org/property/bestFilmViewers",1,1,1,1,1
"http://dbpedia.org/property/bestGoalDifferenceTeam",10,7,11,1,1
"http://dbpedia.org/property/bestInNationalCostume",2,2,2,1,1
"http://dbpedia.org/property/bestStudentsInTheWorld",1,1,1,1,1
"http://dbpedia.org/property/betaVersion",1,2,2,2,1
"http://dbpedia.org/property/bezugsjahr",1,1,1,1,1
"http://dbpedia.org/property/bfd",6,1,6,1,6
"http://dbpedia.org/property/bgcolorLable",1,1,1,1,1
"http://dbpedia.org/property/bgcolorStreetaddress",1,1,1,1,1
"http://dbpedia.org/property/bibleText",3,1,3,1,3
"http://dbpedia.org/property/bildetekst",1,1,1,1,1
"http://dbpedia.org/property/bildstorlek",1,1,1,1,1
"http://dbpedia.org/property/billsDraft",1,1,1,1,1
"http://dbpedia.org/property/binomialAuthor",1,1,1,1,1
"http://dbpedia.org/property/birth)place",1,1,1,1,1
"http://dbpedia.org/property/blason",1,1,1,1,1
"http://dbpedia.org/property/bloodGroup",2,2,2,1,1
"http://dbpedia.org/property/bluetooth",3,3,3,1,1
"http://dbpedia.org/property/bookNames",1,1,1,1,1
"http://dbpedia.org/property/bore&Stroke",1,1,1,1,1
"http://dbpedia.org/property/bornAs/origName",1,1,1,1,1
"http://dbpedia.org/property/bote",1,1,1,1,1
"http://dbpedia.org/property/bottler",1,1,1,1,1
"http://dbpedia.org/property/bowlTeam2Inns",1,1,1,1,1
"http://dbpedia.org/property/bowler",8,74,107,13,1
"http://dbpedia.org/property/bowlresult",1,1,1,1,1
"http://dbpedia.org/property/boxerb",2,2,2,1,1
"http://dbpedia.org/property/brightness",1,1,1,1,1
"http://dbpedia.org/property/broadwayOpening",1,1,1,1,1
"http://dbpedia.org/property/bronzecga",238,27,277,1,10
"http://dbpedia.org/property/brownsSince",1,1,1,1,1
"http://dbpedia.org/property/btw",1,1,1,1,1
"http://dbpedia.org/property/buildingHeight",1,1,1,1,1
"http://dbpedia.org/property/buildingSquareFootage",1,1,1,1,1
"http://dbpedia.org/property/buildingStarted",1,1,1,1,1
"http://dbpedia.org/property/busStand",1,1,1,1,1
"http://dbpedia.org/property/businessSector",1,1,1,1,1
"http://dbpedia.org/property/bvamsPrincipal",1,1,1,1,1
"http://dbpedia.org/property/cabinHeightMain",1,1,1,1,1
"http://dbpedia.org/property/cabinet3Begin",1,1,1,1,1
"http://dbpedia.org/property/cabinet3End",1,1,1,1,1
"http://dbpedia.org/property/cabinetSecretaryName",1,1,1,1,1
"http://dbpedia.org/property/%22rec%22Founded",1,1,1,1,1
"http://dbpedia.org/property/%23denomination",1,1,1,1,1
"http://dbpedia.org/property/%3Cbr/%3Etrustee",1,1,1,1,1
"http://dbpedia.org/property/'''coPresident'''KrishnaPrasadPokharelPeopleWhomMadeCorrespondant",1,1,1,1,1
"http://dbpedia.org/property/1ps",1,2,2,2,1
"http://dbpedia.org/property/1stAppearance",1,1,1,1,1
"http://dbpedia.org/property/1stsp",1,10,10,10,1
"http://dbpedia.org/property/1sttime",1,2,2,2,1
"http://dbpedia.org/property/2011AnugerahIndustriMuzik",1,1,1,1,1
"http://dbpedia.org/property/2v8b",2,1,2,1,2
"http://dbpedia.org/property/3Leftarm",3,3,3,1,1
"http://dbpedia.org/property/3rdmargin",2,15,15,7,1
"http://dbpedia.org/property/3v6W/l",2,2,2,1,1
"http://dbpedia.org/property/6v7W/l",1,1,1,1,1
"http://dbpedia.org/property/7%22Vinyl",1,1,1,1,1
"http://dbpedia.org/property/7v6a",2,1,2,1,2
"http://dbpedia.org/property/Authority",1,1,1,1,1
"http://dbpedia.org/property/aaApps",1,1,1,1,1
"http://dbpedia.org/property/abducted",1,1,1,1,1
"http://dbpedia.org/property/academicStaf",1,1,1,1,1
"http://dbpedia.org/property/adamsonMChess",1,1,1,1,1
"http://dbpedia.org/property/additions",4,4,4,1,1
"http://dbpedia.org/property/adminStaff",6,6,6,1,1
"http://dbpedia.org/property/affiliateNetworks",1,1,1,1,1
"http://dbpedia.org/property/affiliation3Title",1,1,1,1,1
"http://dbpedia.org/property/ageGroup",4,3,4,1,1
"http://dbpedia.org/property/airadte",1,1,1,1,1
"http://dbpedia.org/property/airflow",1,1,1,1,1
"http://dbpedia.org/property/albumLength",1,1,1,1,1
"http://dbpedia.org/property/allWritingAndProduction",3,1,3,1,3
"http://dbpedia.org/property/allliances",1,1,1,1,1
"http://dbpedia.org/property/almaeMatre",3,5,5,1,1
"http://dbpedia.org/property/alternativeDateOfDeath",1,1,1,1,1
"http://dbpedia.org/property/altmapName",1,1,1,1,1
"http://dbpedia.org/property/inUse",1,1,1,1,1
"http://dbpedia.org/property/inagural",1,1,1,1,1
"http://dbpedia.org/property/inchambers",53,3,53,1,17
"http://dbpedia.org/property/indef",1,1,1,1,1
"http://dbpedia.org/property/industriesServed",4,2,4,1,2
"http://dbpedia.org/property/infraClassis",1,1,1,1,1
"http://dbpedia.org/property/infrclassis",2,1,2,1,2
"http://dbpedia.org/property/initialReleaseDate",4,4,4,1,1
"http://dbpedia.org/property/innovateWinner",6,6,6,1,1
"http://dbpedia.org/property/instrument&skills",1,4,4,4,1
"http://dbpedia.org/property/interceptorUnitCost",1,1,1,1,1
"http://dbpedia.org/property/intercontinental",8,3,8,1,2
"http://dbpedia.org/property/interimDean",2,2,2,1,1
"http://dbpedia.org/property/internalVicePresident",1,1,1,1,1
"http://dbpedia.org/property/iobus",2,3,3,1,1
"http://dbpedia.org/property/ironmanHawaiiPb",1,1,1,1,1
"http://dbpedia.org/property/isThermal",2,1,2,1,2
"http://dbpedia.org/property/isafyearjoined",2,2,2,1,1
"http://dbpedia.org/property/issueLine",1,1,1,1,1
"http://dbpedia.org/property/italianLyrics",1,1,1,1,1
"http://dbpedia.org/property/izkoristek",1,1,1,1,1
"http://dbpedia.org/property/jetsSince",1,1,1,1,1
"http://dbpedia.org/property/jpg",1,1,1,1,1
"http://dbpedia.org/property/jr",1,1,1,1,1
"http://dbpedia.org/property/judge1Rd6Boxa",2,1,2,1,2
"http://dbpedia.org/property/judge1Rd9Boxb",2,2,2,1,1
"http://dbpedia.org/property/judge1ResultBoxa",2,2,2,1,1
"http://dbpedia.org/property/judge1Score11Boxa",2,2,2,1,1
"http://dbpedia.org/property/judge1Score6Boxa",2,2,2,1,1
"http://dbpedia.org/property/judge2Rd2Boxb",2,1,2,1,2
"http://dbpedia.org/property/judge2Score1Boxb",1,1,1,1,1
"http://dbpedia.org/property/judge2Score7Boxb",2,2,2,1,1
"http://dbpedia.org/property/judge2Score9Boxb",2,1,2,1,2
"http://dbpedia.org/property/judge3Rd8Boxa",2,2,2,1,1
"http://dbpedia.org/property/juniorAppearances",2,2,2,1,1
"http://dbpedia.org/property/juniorCollege",1,1,1,1,1
"http://dbpedia.org/property/juniorLeaderRighthand",1,1,1,1,1
"http://dbpedia.org/property/kannadaOnlyDemographics1Title",1,1,1,1,1
"http://dbpedia.org/property/kceaw",1,1,1,1,1
"http://dbpedia.org/property/keel&Rudder",2,1,2,1,2
"http://dbpedia.org/property/ketinggian/altitude",4,1,4,1,4
"http://dbpedia.org/property/keyDate",3,3,3,1,1
"http://dbpedia.org/property/keystoneCups",1,1,1,1,1
"http://dbpedia.org/property/kic",2,2,2,1,1
"http://dbpedia.org/property/kidnapped",2,2,2,1,1
"http://dbpedia.org/property/kndacp",9,1,9,1,9
"http://dbpedia.org/property/kohan",1,1,1,1,1
"http://dbpedia.org/property/koordinateDisplay",1,1,1,1,1
"http://dbpedia.org/property/ks",2,2,2,1,1
"http://dbpedia.org/property/kuvanNimi",1,1,1,1,1
"http://dbpedia.org/property/kvCode",1,1,1,1,1
"http://dbpedia.org/property/label23Size",1,1,1,1,1
"http://dbpedia.org/property/label31Size",1,1,1,1,1
"http://dbpedia.org/property/label42Size",1,1,1,1,1
"http://dbpedia.org/property/landMeasure",1,1,1,1,1
"http://dbpedia.org/property/landRegion",1,1,1,1,1
"http://dbpedia.org/property/languageOther",1,1,1,1,1
"http://dbpedia.org/property/languague",1,1,1,1,1
"http://dbpedia.org/property/languge",1,1,1,1,1
"http://dbpedia.org/property/lasns",1,1,1,1,1
"http://dbpedia.org/property/lastBraceOpponent",5,5,5,1,1
"http://dbpedia.org/property/lastChairman",2,2,2,1,1
"http://dbpedia.org/property/lastCoronaWin",2,2,2,1,1
"http://dbpedia.org/property/lastEn",1,1,1,1,1
"http://dbpedia.org/property/lastOfstedReport",1,1,1,1,1
"http://dbpedia.org/property/lastReleaseVersion",1,1,1,1,1
"http://dbpedia.org/property/lastSeen",2,2,2,1,1
"http://dbpedia.org/property/lat32Deg",1,2,2,2,1
"http://dbpedia.org/property/latestGoalWinExtra",6,6,6,1,1
"http://dbpedia.org/property/latestGoalWinExtraOpponent",6,6,6,1,1
"http://dbpedia.org/property/latestGoalWinOpponent",10,10,11,1,1
"http://dbpedia.org/property/latestRally",1,1,1,1,1
"http://dbpedia.org/property/latestTestReleaseDate",1,1,1,1,1
"http://dbpedia.org/property/latinAmericanCover",1,1,1,1,1
"http://dbpedia.org/property/latitudedegrees",1,1,1,1,1
